,seriesuid,coordX,coordY,coordZ,class,probability,label
2048,639412,324.9796,321.67422,48,1,0.69048166,0
2049,639412,430.3587,226.85553,48,31,0.6052544,0
2050,639412,433.46173,226.77994,48,1,0.5653617,0
2051,664353,197.2682,309.05072,44,5,0.7581323,0
2052,664353,308.53064,308.72452,44,5,0.59978205,0
2053,664353,188.3562,306.95505,44,5,0.6795262,0
2054,655373,396.38538,282.7551,44,1,0.7150505,0
2055,655373,300.72897,274.111,44,1,0.71690303,0
2056,655373,261.21432,235.14587,44,31,0.828446,0
2057,655373,193.43613,260.89615,44,1,0.643752,0
2058,655373,299.705,259.7992,44,5,0.59151036,0
2059,655373,292.6005,250.85321,44,5,0.61311716,0
2060,655373,275.40588,240.52356,44,31,0.8687887,0
2061,655373,266.32468,234.74626,44,31,0.56351775,0
2062,655373,261.1049,230.17712,44,31,0.5582586,0
2063,655373,300.3908,268.67444,44,5,0.5710323,0
2064,655373,284.12878,235.88254,44,31,0.57615644,0
2065,655373,285.47766,252.5354,44,5,0.66940844,0
2066,655373,281.32645,246.54297,44,31,0.66752934,0
2067,655373,277.3532,238.17624,44,31,0.51405364,0
2068,689196,180.5203,347.4912,47,5,0.9611933,2
2069,689196,186.15567,334.00684,47,5,0.90345484,1
2070,689196,191.21951,351.2131,47,5,0.84808725,2
2071,689196,373.17392,328.79895,47,5,0.89534754,2
2072,689196,360.5192,324.24496,47,5,0.86628824,2
2073,689196,171.6938,328.85794,47,5,0.79233474,2
2074,689196,232.22838,254.20645,47,31,0.95983064,0
2075,689196,361.69565,326.88367,47,5,0.8808743,2
2076,689196,173.4702,354.3568,47,5,0.76033115,2
2077,689196,194.41254,355.04532,47,5,0.7989259,2
2078,689196,345.0563,326.08377,47,5,0.77869695,2
2079,689196,189.67125,315.03375,47,5,0.65655315,1
2080,689196,230.75879,256.58356,47,31,0.73388386,0
2081,689196,355.91653,317.1965,47,5,0.6171614,2
2082,689196,229.82146,253.16306,47,31,0.76863605,0
2083,689196,233.3551,254.89938,47,31,0.6998925,0
2084,689196,234.74011,257.1763,47,32,0.9311687,0
2085,689196,228.77156,254.30524,47,31,0.674722,0
2086,689196,371.0779,331.7502,47,1,0.6372153,2
2087,656086,177.95926,320.33026,12,5,0.95123094,2
2088,656086,188.4711,327.7619,12,5,0.92681926,2
2089,656086,325.46313,277.42282,12,5,0.796615,0
2090,656086,168.90195,339.29364,12,5,0.72831446,2
2091,656086,90.13855,204.63571,12,1,0.7888401,0
2092,656086,397.59436,169.50424,12,5,0.86086935,0
2093,656086,219.33829,149.14949,12,5,0.770793,2
2094,656086,190.65546,307.5528,12,5,0.6189178,2
2095,656086,165.63397,136.31485,12,1,0.6134618,0
2096,656086,187.72641,334.25073,12,5,0.7600443,2
2097,656086,308.9211,276.2274,12,5,0.5938966,0
2098,656086,396.45444,179.36748,12,5,0.5963103,0
2099,656086,194.41072,324.388,12,5,0.5773713,2
2100,656086,297.66156,302.03683,12,1,0.6114401,0
2101,656086,212.48058,152.21997,12,5,0.56320435,2
2102,656086,343.97485,282.13007,12,5,0.56728953,0
2103,656086,193.2784,331.71854,12,5,0.7129411,2
2104,656086,323.34317,315.465,12,1,0.514461,0
2105,656086,412.5963,276.56265,12,1,0.7593709,0
2106,656086,147.93497,332.42697,12,1,0.55435807,0
2107,656086,226.4718,146.76305,12,1,0.684615,2
2108,510918,291.2661,282.9668,15,5,0.88030154,0
2109,510918,104.37042,200.74036,15,5,0.85958964,0
2110,510918,97.84044,193.33728,15,5,0.86739516,0
2111,510918,181.66177,322.23352,15,5,0.77088237,0
2112,510918,172.595,331.3628,15,5,0.85108656,0
2113,510918,342.20325,328.93707,15,5,0.7230397,0
2114,510918,137.06453,307.30847,15,1,0.86323726,0
2115,510918,402.64594,311.6336,15,1,0.74182105,0
2116,510918,133.25546,306.3097,15,1,0.95728785,0
2117,510918,133.0021,306.3619,15,1,0.7745598,0
2118,510918,75.79599,250.88033,15,1,0.8586565,0
2119,510918,133.06264,307.46967,15,1,0.8242921,0
2120,510918,297.48312,289.1206,15,5,0.62203515,0
2121,510918,103.73486,212.13461,15,5,0.59409165,0
2122,510918,297.97537,330.63208,15,1,0.5881213,0
2123,510918,104.521255,189.30455,15,5,0.5692552,0
2124,510918,133.42212,303.0624,15,31,0.6664808,0
2125,510918,372.42285,331.63162,15,5,0.52119946,0
2126,510918,380.98254,187.15233,15,5,0.52913165,0
2127,510918,380.88873,181.50748,15,5,0.5744185,0
2128,510918,134.51993,306.9694,15,1,0.6596051,0
2129,510918,93.234695,190.26273,15,1,0.63761544,0
2130,647524,428.36008,242.15924,13,5,0.78747106,0
2131,647524,371.89462,300.23993,13,5,0.5824134,0
2132,647524,435.9019,237.66641,13,5,0.5466399,0
2133,647524,443.4251,240.00873,13,1,0.5544862,0
2134,689092,156.03958,252.21315,32,5,0.84960794,0
2135,689092,148.16537,237.14474,32,5,0.6972909,0
2136,689092,187.15991,307.4051,32,1,0.6809331,0
2137,689092,167.63443,263.34918,32,5,0.6295011,0
2138,689092,377.6761,284.74817,32,1,0.5235546,0
2139,689092,135.14572,295.7567,32,5,0.5019609,0
2140,689092,316.9676,261.29828,32,1,0.50770026,0
2141,689092,139.41861,300.53244,32,5,0.6231286,0
2142,655584,288.42938,259.78897,76,31,0.6417707,0
2143,655584,361.83795,206.05255,76,1,0.633369,0
2144,655584,327.6847,198.08356,76,1,0.6260554,0
2145,655584,340.46014,349.33234,76,5,0.66062635,0
2146,655584,316.26205,323.28302,76,1,0.51763284,0
2147,655584,341.1854,354.23126,76,1,0.5882386,0
2148,688941,172.22937,236.09058,36,32,0.6778219,0
2149,632193,190.77966,142.99345,25,1,0.9327078,0
2150,632193,359.401,276.60596,25,1,0.81823057,0
2151,632193,216.15147,217.92209,25,31,0.852512,0
2152,632193,193.71826,145.7948,25,1,0.8117231,0
2153,632193,183.88275,342.37543,25,1,0.65949315,0
2154,632193,361.34366,141.92477,25,1,0.63487476,0
2155,632193,357.85898,277.5004,25,1,0.6049391,0
2156,632193,213.51976,214.3374,25,31,0.66586375,0
2157,632193,373.9671,186.40617,25,1,0.5864818,0
2158,632193,189.53177,141.58337,25,1,0.5383738,0
2159,647770,151.22513,340.00583,8,1,0.9133598,0
2160,647770,140.00798,349.1026,8,1,0.7914862,0
2161,647770,386.0847,253.37244,8,31,0.75052047,0
2162,647770,396.55756,341.58575,8,5,0.7700964,0
2163,647770,402.81537,343.01587,8,5,0.8648777,0
2164,647770,312.2921,341.5771,8,1,0.89199924,0
2165,647770,404.17706,342.1385,8,5,0.7065588,0
2166,647770,149.86629,339.9648,8,1,0.6368606,0
2167,647770,314.32684,344.3108,8,5,0.8098225,0
2168,647770,339.18625,355.92383,8,5,0.6547725,0
2169,647770,150.18143,341.0045,8,1,0.5278832,0
2170,647770,333.15848,355.08673,8,5,0.64653414,0
2171,647770,149.92386,343.79294,8,1,0.52778435,0
2172,647770,312.1,343.06958,8,1,0.63182443,0
2173,647770,309.90732,346.4842,8,5,0.6940524,0
2174,647770,150.98853,343.4386,8,1,0.60481036,0
2175,504463,243.3131,194.34093,60,31,0.96633506,0
2176,504463,180.0052,116.05328,60,1,0.87374246,0
2177,504463,425.6929,204.09898,60,1,0.8075597,0
2178,504463,237.82469,194.9051,60,31,0.7998646,0
2179,504463,242.96466,194.85379,60,31,0.71655864,0
2180,504463,378.2333,148.57407,60,1,0.64433455,0
2181,504463,405.3293,203.58148,60,1,0.64164054,0
2182,504463,248.00844,195.95709,60,31,0.6233424,0
2183,504463,244.95218,190.00197,60,31,0.60332084,0
2184,504463,179.63226,116.20462,60,1,0.55371493,0
2185,504463,420.48468,204.73512,60,1,0.52520525,0
2186,504463,424.9971,204.49663,60,1,0.507118,0
2187,421454,355.42712,313.86264,83,5,0.9311995,0
2188,421454,366.00885,303.15887,83,5,0.86024487,0
2189,421454,346.92987,300.45123,83,5,0.79598814,0
2190,421454,368.4168,319.9521,83,5,0.7759598,0
2191,421454,221.96356,154.05228,83,1,0.7479089,0
2192,421454,349.16803,322.29434,83,5,0.7702057,0
2193,421454,125.14322,250.8222,83,5,0.77545905,0
2194,421454,341.17026,315.34607,83,5,0.6218768,0
2195,421454,112.36708,264.34015,83,5,0.65396726,0
2196,421454,252.49841,218.60985,83,32,0.65423995,0
2197,421454,348.68683,292.36737,83,5,0.80162317,0
2198,421454,121.37996,233.24231,83,5,0.5308155,0
2199,421454,119.56275,275.34183,83,1,0.5464447,0
2200,421454,251.89612,213.39964,83,32,0.6374385,0
2201,655446,169.57468,335.63983,41,5,0.90381354,0
2202,655446,175.37558,321.40997,41,5,0.83490604,0
2203,655446,167.92172,346.87817,41,5,0.88869774,0
2204,655446,164.83014,317.0088,41,5,0.7492424,0
2205,655446,300.66525,339.21567,41,1,0.88204443,0
2206,655446,184.8887,310.84674,41,5,0.6680779,0
2207,655446,156.91348,332.2177,41,5,0.5918101,0
2208,655446,331.0683,332.78983,41,5,0.62615615,0
2209,655446,324.34802,332.2544,41,5,0.56265783,0
2210,655446,306.73148,338.85876,41,5,0.6480629,0
2211,655446,307.73975,332.92618,41,5,0.5395203,0
2212,655446,187.70432,331.75797,41,5,0.50221694,0
2213,655446,331.2041,339.34003,41,5,0.67280746,0
2214,689114,178.13667,234.6094,45,1,0.85165644,0
2215,689114,375.92157,252.55717,45,1,0.7169414,0
2216,689114,330.9998,298.95477,45,1,0.6254081,0
2217,689114,307.1853,264.27106,45,1,0.6249757,0
2218,689114,323.3428,269.8238,45,1,0.56576973,0
2219,689114,393.96048,226.88441,45,1,0.55688626,0
2220,509387,368.0124,325.476,48,1,0.5516661,0
2221,509387,228.57709,276.77658,48,31,0.6131422,0
2222,688941,106.37521,255.71545,51,1,0.78065014,0
2223,688941,290.16528,155.93945,51,1,0.6871645,0
2224,688941,145.42593,201.49905,51,5,0.56974596,0
2225,656448,123.49283,282.5746,52,1,0.710672,0
2226,656448,305.66577,304.29175,52,1,0.6996705,0
2227,656448,386.5697,274.1252,52,1,0.579216,0
2228,656448,266.3625,249.73291,52,31,0.53269094,0
2229,655584,437.73297,208.788,27,5,0.8874471,0
2230,655584,445.4668,209.86316,27,5,0.8937631,0
2231,655584,404.74902,355.87582,27,5,0.8185073,0
2232,655584,157.63603,373.68744,27,1,0.6878087,0
2233,655584,413.75916,178.87375,27,1,0.64774936,0
2234,655584,218.95294,339.8512,27,1,0.6151006,0
2235,655584,435.6116,214.20929,27,5,0.57399666,0
2236,655584,403.90393,349.6818,27,5,0.5943683,0
2237,655584,443.44815,315.32382,27,5,0.5882825,0
2238,655584,163.03589,371.5507,27,1,0.58323103,0
2239,655584,327.7134,358.02957,27,1,0.5821393,0
2240,655584,429.0698,205.13876,27,5,0.5331815,0
2241,655584,331.9314,361.8091,27,1,0.5704918,0
2242,655584,452.9893,259.4891,27,5,0.57296383,0
2243,655584,339.2775,364.97797,27,1,0.505768,0
2244,689326,331.45654,162.09361,26,5,0.9127983,0
2245,689326,196.51404,180.59581,26,5,0.87606287,0
2246,689326,163.01886,361.75803,26,5,0.89848274,0
2247,689326,185.30527,172.26721,26,5,0.8471512,0
2248,689326,350.38327,356.98047,26,5,0.79214454,0
2249,689326,158.1525,353.66068,26,5,0.7233333,0
2250,689326,324.22543,157.96762,26,5,0.7577664,0
2251,689326,340.6329,165.51108,26,5,0.7111927,0
2252,689326,351.462,348.2702,26,5,0.662857,0
2253,689326,184.88257,183.71985,26,5,0.6575853,0
2254,689326,170.5653,359.39444,26,5,0.6580912,0
2255,689326,234.91725,344.0587,26,1,0.595679,0
2256,689326,351.40787,362.766,26,5,0.7190519,0
2257,689326,347.84158,156.8866,26,5,0.55566907,0
2258,689326,371.68472,357.12335,26,1,0.5901331,0
2259,689326,228.40915,346.07712,26,1,0.50842994,0
2260,689326,148.21884,362.79993,26,5,0.5588503,0
2261,689326,356.69116,358.21176,26,5,0.6099493,0
2262,689326,354.79572,163.48479,26,5,0.58691293,0
2263,388757,264.7666,268.47067,3,31,0.9347557,3
2264,388757,267.26312,275.28302,3,31,0.88719755,3
2265,388757,275.37885,268.27417,3,31,0.80674386,3
2266,388757,252.66632,282.8979,3,31,0.74566895,3
2267,388757,262.83728,285.93292,3,31,0.7423447,3
2268,388757,268.298,273.20734,3,31,0.6410107,3
2269,388757,253.53506,267.80206,3,31,0.60159856,3
2270,388757,264.1345,261.71832,3,31,0.55215263,3
2271,696651,95.89106,325.90778,9,1,0.8489913,0
2272,696651,99.499504,330.07907,9,1,0.6865821,0
2273,696651,210.8916,340.5003,9,1,0.6277852,0
2274,696651,97.30968,327.85776,9,1,0.60543054,0
2275,696651,298.6471,300.36118,9,31,0.58584434,0
2276,696651,98.694565,326.74554,9,1,0.520154,0
2277,686994,373.68863,212.42383,33,1,0.5824521,0
2278,542586,343.35458,274.70612,35,1,0.72131324,0
2279,542586,341.07916,278.84375,35,1,0.54990613,0
2280,542586,229.3548,202.62251,35,31,0.55962646,0
2281,521425,218.49844,261.2314,17,5,0.80459166,0
2282,521425,209.10101,266.18097,17,5,0.76587105,0
2283,521425,127.605804,297.97256,17,5,0.7909543,0
2284,521425,409.1895,324.4218,17,5,0.7498181,0
2285,521425,408.018,312.43616,17,5,0.66428804,0
2286,521425,198.17781,278.56604,17,5,0.6435342,0
2287,521425,412.95328,330.60806,17,5,0.71790415,0
2288,521425,219.60767,275.48724,17,5,0.58966446,0
2289,521425,400.71844,223.56961,17,31,0.71496916,0
2290,521425,136.07414,288.5818,17,5,0.5830625,0
2291,521425,108.26904,288.51273,17,5,0.5703567,0
2292,521425,182.79077,299.70477,17,5,0.5809455,0
2293,521425,120.02624,284.4828,17,5,0.54397255,0
2294,521425,398.14154,226.06808,17,31,0.7464851,0
2295,521425,177.44789,312.73877,17,5,0.5313114,0
2296,521425,347.89075,276.1459,17,5,0.51405305,0
2297,521425,404.02045,300.1372,17,5,0.51444477,0
2298,521425,416.35846,205.62975,17,31,0.5895506,0
2299,521425,339.76447,300.09583,17,5,0.567481,0
2300,521425,407.24738,217.41489,17,32,0.51321334,0
2301,696651,402.63098,347.85144,22,5,0.9714347,2
2302,696651,414.43167,353.53925,22,5,0.9552225,2
2303,696651,147.93915,188.66838,22,5,0.90755206,0
2304,696651,149.81073,202.93393,22,5,0.8577586,0
2305,696651,145.08994,180.6098,22,5,0.9066949,0
2306,696651,388.53745,342.76996,22,5,0.80441123,2
2307,696651,402.12878,329.7652,22,5,0.7536407,2
2308,696651,418.9635,357.92328,22,5,0.9574374,2
2309,696651,198.32756,217.24051,22,5,0.751843,0
2310,696651,159.44197,216.02127,22,5,0.6266861,0
2311,696651,163.45029,196.44504,22,5,0.62099016,0
2312,696651,417.75568,355.95624,22,1,0.6653799,2
2313,696651,418.84186,340.44916,22,5,0.5954637,2
2314,696651,379.5574,331.43353,22,5,0.6058761,2
2315,696651,418.27728,355.41043,22,1,0.88188773,2
2316,696651,154.49402,181.30592,22,5,0.57163525,0
2317,696651,371.58362,339.64587,22,5,0.6167601,2
2318,696651,339.78387,395.54306,22,1,0.5683949,0
2319,696651,420.30954,358.8579,22,1,0.5302603,2
2320,521425,117.78874,193.21765,18,5,0.9024816,0
2321,521425,338.59555,322.5318,18,5,0.87263954,0
2322,521425,118.460526,177.82097,18,5,0.82167363,0
2323,521425,121.79813,208.27965,18,5,0.79169905,0
2324,521425,346.1908,309.1817,18,5,0.7632479,0
2325,521425,354.35895,328.6305,18,5,0.71574664,0
2326,521425,360.4624,311.32684,18,5,0.64764786,0
2327,521425,394.4563,285.60663,18,1,0.6871194,0
2328,521425,363.58466,331.35733,18,5,0.68689185,0
2329,521425,353.4587,293.33484,18,5,0.6033809,0
2330,521425,123.19181,172.69217,18,5,0.5103715,0
2331,521425,348.13293,276.23837,18,1,0.7771297,0
2332,521425,115.37512,165.40366,18,5,0.54556495,0
2333,521425,211.96375,260.94147,18,1,0.6753523,0
2334,521425,212.40152,267.4097,18,5,0.5426913,0
2335,521425,348.3669,299.6956,18,5,0.88417524,0
2336,521425,389.67496,285.4441,18,1,0.5102146,0
2337,521425,372.4674,250.44087,18,32,0.701735,0
2338,521425,417.73553,213.27762,18,31,0.5299132,0
2339,655584,427.94138,204.2239,29,5,0.9422485,0
2340,655584,414.6751,196.59982,29,5,0.9045915,0
2341,655584,436.4433,212.00308,29,5,0.947374,0
2342,655584,178.5722,145.74667,29,5,0.8753127,0
2343,655584,176.9897,141.72028,29,5,0.88200605,0
2344,655584,421.87024,214.48169,29,5,0.7940654,0
2345,655584,442.18567,252.521,29,5,0.792144,0
2346,655584,405.5785,200.51846,29,5,0.7510721,0
2347,655584,435.68158,218.78734,29,5,0.7087628,0
2348,655584,441.9258,211.36478,29,5,0.8343322,0
2349,655584,96.940765,190.86743,29,5,0.58291155,0
2350,655584,429.32846,205.71664,29,5,0.56214577,0
2351,655584,401.89532,356.93048,29,1,0.5310469,0
2352,655584,429.7572,233.58072,29,5,0.53453654,0
2353,655584,450.58163,259.15845,29,5,0.53076506,0
2354,655584,437.12714,259.54013,29,5,0.5044888,0
2355,655584,137.97339,366.28687,29,1,0.50047404,0
2356,655584,101.42436,169.91135,24,5,0.8752938,0
2357,655584,107.003296,175.08899,24,5,0.71386737,0
2358,655584,181.84479,372.39407,24,5,0.72507244,0
2359,655584,100.505875,165.63841,24,5,0.8816798,0
2360,655584,436.2588,188.79742,24,5,0.85803646,0
2361,655584,100.35234,178.88255,24,5,0.5573591,0
2362,655584,105.86954,165.2774,24,5,0.55635405,0
2363,655584,436.3883,194.14258,24,5,0.621033,0
2364,655584,186.84526,371.6772,24,5,0.5059703,0
2365,655584,435.4029,188.18694,24,5,0.65087306,0
2366,655584,103.05484,170.22755,24,5,0.5034491,0
2367,689092,235.76349,284.9209,42,5,0.7345197,0
2368,675147,281.0155,285.83014,50,31,0.942448,0
2369,675147,281.34634,281.91626,50,31,0.7752232,0
2370,675147,280.4059,285.55087,50,31,0.76032776,0
2371,675147,281.98715,286.4952,50,31,0.5667562,0
2372,675147,369.58124,197.84004,50,1,0.5716485,0
2373,675147,180.59154,292.06598,50,1,0.5664236,0
2374,656825,103.16421,173.52097,12,5,0.78515106,0
2375,656825,362.86557,124.91898,12,5,0.72172755,0
2376,656825,323.49982,266.77423,12,31,0.68498355,0
2377,656825,111.88097,175.40662,12,5,0.6271247,0
2378,656825,371.86642,131.49652,12,5,0.50485677,0
2379,697011,292.3254,189.98557,53,5,0.7511819,0
2380,697011,298.74088,198.4169,53,5,0.7299992,0
2381,697011,152.76192,299.85846,53,5,0.717709,0
2382,697011,149.84494,307.7591,53,1,0.84584177,0
2383,697011,210.74498,205.4372,53,31,0.6060566,0
2384,697011,275.0863,250.55695,53,31,0.57643276,0
2385,697011,153.902,306.68713,53,1,0.84979665,0
2386,697011,269.29706,244.1986,53,31,0.5023318,0
2387,689114,109.47485,379.62128,59,5,0.957547,0
2388,689114,117.74047,386.90448,59,5,0.9022862,0
2389,689114,321.9182,203.70242,59,5,0.86040515,0
2390,689114,316.42828,193.38808,59,5,0.8110414,0
2391,689114,118.98891,374.97784,59,5,0.76582277,0
2392,689114,100.933464,373.23233,59,5,0.7176516,0
2393,689114,104.91229,386.93732,59,5,0.6089359,0
2394,689114,317.55423,210.6645,59,5,0.55357146,0
2395,689114,186.94353,285.4576,59,31,0.6070513,0
2396,647947,264.8799,137.97241,26,5,0.8729842,0
2397,647947,263.87936,147.11482,26,5,0.7508158,0
2398,647947,91.8089,217.06636,26,5,0.8153684,0
2399,647947,125.28575,291.51523,26,1,0.5801598,0
2400,647947,98.96068,219.5455,26,5,0.51305896,0
2401,679994,356.20117,362.96277,17,5,0.88947767,0
2402,679994,181.21654,322.90134,17,1,0.89039195,0
2403,679994,346.64856,352.82202,17,5,0.8259462,0
2404,679994,365.72797,353.60565,17,5,0.80092746,0
2405,679994,352.41956,370.19308,17,5,0.8074169,0
2406,679994,239.42001,195.12985,17,31,0.75951934,0
2407,679994,340.6532,363.17728,17,5,0.7650694,0
2408,679994,334.7508,342.675,17,5,0.7358836,0
2409,679994,352.88184,303.04892,17,1,0.7493106,0
2410,679994,409.85474,188.39935,17,1,0.67583084,0
2411,679994,351.6632,340.6626,17,5,0.5412422,0
2412,679994,167.39154,371.50568,17,5,0.62196696,0
2413,679994,182.73895,326.2117,17,1,0.57587856,0
2414,679994,253.42268,286.0218,17,31,0.53354806,0
2415,679994,233.79912,198.05264,17,31,0.50799763,0
2416,679994,171.23073,238.64871,17,1,0.50338984,0
2417,679994,322.95358,332.34027,17,5,0.60613966,0
2418,421454,349.4657,184.8602,29,31,0.826951,0
2419,421454,210.3135,268.59357,29,1,0.78220433,0
2420,421454,114.311195,170.67722,29,1,0.72630984,0
2421,421454,330.6157,258.89908,29,31,0.738176,0
2422,421454,354.19766,181.20757,29,31,0.63026404,0
2423,647169,213.42575,309.06696,52,1,0.743788,0
2424,647169,300.00745,277.72617,52,1,0.5786955,0
2425,647506,216.18832,242.95697,50,31,0.9361616,0
2426,647506,317.43823,308.9677,50,5,0.8284512,0
2427,647506,172.14641,321.97592,50,5,0.7826651,0
2428,647506,209.47626,278.60733,50,5,0.7485259,0
2429,647506,164.27283,312.45578,50,5,0.7137113,0
2430,647506,326.9032,314.38287,50,5,0.7267828,0
2431,647506,324.09766,291.25864,50,1,0.8190941,0
2432,647506,204.27933,286.98737,50,5,0.69989496,0
2433,647506,186.73932,292.57462,50,1,0.7930711,0
2434,647506,179.33075,316.5674,50,5,0.6375736,0
2435,647506,153.98953,309.77423,50,5,0.61929303,0
2436,647506,217.1622,242.87154,50,31,0.6477487,0
2437,647506,217.02641,246.56694,50,31,0.7799493,0
2438,647506,147.0469,308.04526,50,5,0.7645597,0
2439,647506,323.4363,299.83395,50,5,0.5537276,0
2440,647506,163.59741,296.8839,50,5,0.5982109,0
2441,647506,216.87125,247.35815,50,31,0.87967545,0
2442,647506,309.8745,308.08478,50,5,0.5393829,0
2443,647506,141.89706,307.79553,50,1,0.5711215,0
2444,639356,277.8672,247.06503,3,31,0.81782115,3
2445,639356,282.27216,237.89868,3,31,0.80134493,3
2446,639356,268.66132,247.9002,3,31,0.71150655,3
2447,639356,274.98035,239.48112,3,31,0.60601926,3
2448,639356,284.74237,229.95251,3,31,0.7323911,3
2449,639356,275.07767,240.45627,3,31,0.53723204,3
2450,639356,290.70245,235.62187,3,31,0.79253393,3
2451,639356,291.44507,243.04883,3,31,0.62714577,3
2452,696651,375.5269,327.38303,48,1,0.7195024,0
2453,696651,306.7308,229.77292,48,1,0.5913498,0
2454,696651,203.4663,316.52557,48,1,0.5089759,0
2455,696651,166.51433,298.65823,48,1,0.50128835,0
2456,696651,269.33795,292.98822,48,32,0.6693197,0
2457,689695,80.816635,303.36804,13,1,0.88891697,0
2458,689695,419.73425,309.9068,13,1,0.8090181,0
2459,689695,396.88342,320.2621,13,1,0.6952116,0
2460,689695,322.79968,331.95538,13,1,0.68425655,0
2461,689695,80.79341,303.01712,13,1,0.517041,0
2462,688404,377.40076,173.24698,19,5,0.98601854,2
2463,688404,384.3777,162.89133,19,5,0.9393719,2
2464,688404,384.38702,157.33023,19,5,0.9546287,2
2465,688404,365.2843,186.70364,19,5,0.92292,2
2466,688404,332.05133,245.13704,19,5,0.7624495,0
2467,688404,373.667,158.28151,19,5,0.70542216,2
2468,688404,384.0229,191.17596,19,5,0.66918784,2
2469,688404,358.68463,216.14334,19,5,0.63048255,0
2470,688404,122.647194,171.13492,19,5,0.7251831,0
2471,688404,363.79462,204.04765,19,5,0.55351263,0
2472,688404,122.77257,164.96335,19,5,0.5538448,0
2473,688404,338.95724,243.90826,19,5,0.524455,0
2474,407431,297.68973,269.85724,2,31,0.94810605,0
2475,407431,203.26706,349.48376,2,5,0.8918345,0
2476,407431,293.45486,266.71777,2,31,0.9081514,0
2477,407431,285.17532,259.3065,2,31,0.834189,0
2478,407431,163.85368,112.73506,2,5,0.8009985,0
2479,407431,211.39487,344.84134,2,5,0.83825296,0
2480,407431,196.76309,355.0604,2,5,0.7573593,0
2481,407431,299.48926,273.66528,2,31,0.7379011,0
2482,407431,285.22958,263.5577,2,31,0.67824286,0
2483,407431,284.15698,253.0405,2,31,0.614339,0
2484,407431,296.28204,271.91125,2,31,0.58404493,0
2485,407431,293.14444,274.65454,2,31,0.56597185,0
2486,407431,298.00266,270.03482,2,31,0.5920271,0
2487,407431,204.8032,341.99997,2,5,0.5204544,0
2488,407431,269.79904,300.99176,2,31,0.5145612,0
2489,407431,363.92896,250.88219,2,31,0.52724427,0
2490,407431,92.58381,338.21536,2,1,0.5465622,0
2491,688345,117.99257,164.93646,24,5,0.76816386,0
2492,688345,437.09802,197.90247,24,1,0.93360406,0
2493,688345,428.38275,199.00894,24,5,0.745058,0
2494,688345,435.8349,198.18793,24,1,0.7404644,0
2495,688345,125.47276,169.61827,24,5,0.6859144,0
2496,688345,228.25719,243.54568,24,31,0.684921,0
2497,688345,417.31128,191.03079,24,5,0.6089012,0
2498,688345,265.66833,134.52145,24,1,0.6308261,0
2499,688345,436.26263,202.17377,24,1,0.7284379,0
2500,688345,148.67952,170.80475,24,1,0.53671855,0
2501,688345,436.49835,201.64404,24,5,0.72645736,0
2502,688345,442.11343,201.80885,24,1,0.51875997,0
2503,647506,340.4933,184.46318,8,5,0.6088635,0
2504,647506,345.35184,359.8337,8,5,0.5832833,0
2505,647506,196.13757,347.13864,8,5,0.66431683,0
2506,632193,305.76807,288.1483,23,1,0.8985622,0
2507,632193,365.62512,274.87878,23,1,0.80379313,0
2508,632193,216.34064,220.01111,23,31,0.8319407,0
2509,632193,316.1263,313.7187,23,1,0.69228077,0
2510,632193,373.24576,170.74783,23,1,0.71890646,0
2511,632193,178.51779,351.8344,23,1,0.64958626,0
2512,632193,163.66734,287.94952,23,1,0.5816683,0
2513,632193,322.1746,229.69168,23,31,0.6117439,0
2514,632193,219.81866,212.83461,23,31,0.5733513,0
2515,657255,179.1954,314.45203,53,5,0.8857761,0
2516,657255,185.20706,324.67645,53,1,0.9742055,0
2517,657255,186.85455,295.31915,53,5,0.77536917,0
2518,657255,182.93073,324.07312,53,1,0.8283766,0
2519,657255,181.32422,325.8539,53,5,0.93120205,0
2520,657255,183.14864,327.32434,53,1,0.8576698,0
2521,657255,320.10645,255.89748,53,5,0.6954774,0
2522,657255,195.14664,284.85187,53,5,0.6742258,0
2523,657255,172.70462,308.58362,53,5,0.59653544,0
2524,657255,186.07607,324.471,53,1,0.66812944,0
2525,657255,147.99522,259.2575,53,5,0.53635633,0
2526,671602,314.472,140.78221,40,5,0.9592828,0
2527,671602,129.01424,311.52582,40,5,0.9549844,0
2528,671602,314.00623,156.6724,40,5,0.90289325,0
2529,671602,309.59375,132.29779,40,5,0.8984738,0
2530,671602,139.08142,306.7354,40,5,0.87161475,0
2531,671602,144.18752,294.45282,40,5,0.8293722,0
2532,671602,158.10338,289.56445,40,5,0.6732022,0
2533,671602,301.19333,144.33557,40,5,0.650657,0
2534,671602,341.41986,315.71436,40,1,0.65705407,1
2535,671602,125.52591,314.8848,40,5,0.97513515,0
2536,671602,311.97208,126.331696,40,5,0.7385359,0
2537,671602,250.79495,244.43044,40,32,0.76034194,0
2538,671602,253.16449,132.106,40,5,0.61470723,0
2539,671602,126.1266,314.55624,40,1,0.5638244,0
2540,671602,124.82607,312.82654,40,5,0.5128415,0
2541,696683,338.4381,307.53235,50,1,0.74441284,0
2542,696683,292.21704,255.99384,50,31,0.8130131,0
2543,696683,164.6479,292.6701,50,1,0.50993425,0
2544,696683,315.079,292.74622,50,1,0.6661287,0
2545,696683,204.69238,259.92035,50,5,0.7200287,0
2546,696683,274.4785,275.59146,50,32,0.57475704,0
2547,388195,167.86765,343.29443,15,5,0.8492127,0
2548,388195,165.02725,355.38742,15,5,0.8249023,0
