,seriesuid,coordX,coordY,coordZ,class,probability,label
519,631252,212.90195,142.38722,34,1,0.99997675,0
520,680411,295.9979,227.42023,51,31,0.9999931,0
521,635203,314.38574,296.8247,57,5,0.99550784,0
522,683084,337.36597,312.59595,11,1,0.99999547,1
523,510918,386.31934,345.63806,23,1,0.9999697,0
524,510918,272.86786,282.95032,23,31,0.9998323,3
525,388757,278.4775,231.58292,43,31,0.5758851,3
526,688345,281.52448,269.91467,60,31,0.88659143,0
527,688345,224.4769,243.05965,60,31,0.61691004,0
528,634004,256.75238,300.36374,18,31,0.9999999,3
529,655373,333.79007,331.9863,41,1,0.6859781,0
530,510918,269.2305,280.58856,21,31,0.9999399,0
531,689196,241.31293,296.0653,11,31,0.999998,3
532,520069,228.14421,291.37534,61,31,0.99975187,0
533,643582,305.46448,313.8094,30,32,0.99999857,0
534,643582,311.204,315.4229,30,32,0.9999416,0
535,522487,200.14108,213.31654,8,31,0.99551105,0
536,510918,140.5257,337.58783,12,5,0.92848897,0
537,696341,236.72818,275.6292,70,32,0.9986211,0
538,697011,150.82907,298.46082,56,1,0.9999932,0
539,696544,252.2667,231.64989,39,32,0.9999815,0
540,696544,250.15338,228.95256,39,32,0.9997646,0
541,388195,249.54553,191.66666,41,31,0.9992281,3
542,689196,200.29099,186.1713,25,5,1.0,0
543,520069,156.04779,276.87964,40,1,0.60167414,0
544,639356,206.53108,326.02435,48,1,0.99999535,0
545,521425,324.01245,249.07394,43,31,0.99999356,3
546,521425,321.5893,207.10199,43,31,0.73285,0
547,522487,362.7299,283.33478,27,5,0.99998415,2
548,647506,338.56097,350.16443,27,5,0.9594677,2
549,647506,332.68958,346.80978,27,5,0.50071585,2
550,689196,314.3628,290.11548,41,31,0.99999964,3
551,680061,225.97853,266.38443,58,5,0.9999933,2
552,522487,201.7516,222.58554,7,31,0.60676944,0
553,647770,328.06424,284.10373,37,32,0.74106497,0
554,655373,229.0622,228.2185,39,32,0.9999995,0
555,689114,78.71529,285.82037,58,31,0.9869668,0
556,421454,259.17874,200.86142,4,31,0.999984,0
557,639412,415.43018,169.74103,22,5,0.735397,2
558,388195,107.68207,226.28308,31,1,0.99999976,0
559,697011,289.26285,264.95233,44,31,0.99999726,0
560,421454,390.38715,331.2447,54,1,0.9999728,0
561,421454,306.85202,302.75998,54,1,0.9020254,0
562,647770,133.19237,144.806,18,5,0.9911323,2
563,647770,342.53516,349.26767,18,5,0.88073766,0
564,522487,219.41508,244.61403,47,31,0.5484021,0
565,689099,242.25937,187.68909,31,31,0.9999999,0
566,689196,179.08409,364.1742,14,5,0.9987986,0
567,647169,164.8273,324.1105,40,1,0.668743,0
568,696341,285.1065,265.0226,53,31,0.99999595,0
569,696544,218.88391,285.97656,51,5,0.9999881,0
570,696544,215.78181,292.76352,51,5,0.81611055,0
571,656754,213.48056,311.4184,77,5,0.972007,0
572,639412,214.18686,296.14676,45,5,0.99989295,0
573,689326,426.27658,218.23187,17,5,0.99962986,2
574,680061,205.43088,156.96094,22,5,0.9999993,0
575,686152,268.1255,289.8457,24,31,0.99982363,3
576,686152,254.12718,167.16093,24,31,0.867078,3
577,696341,214.79425,311.64755,64,5,0.9999912,0
578,696341,314.06757,321.88852,64,5,0.54181516,0
579,639399,92.18288,309.6878,31,1,0.9225324,2
580,521425,188.95653,157.98633,32,5,0.99999225,0
581,647947,163.61264,307.53848,39,5,0.88862836,2
582,647947,160.89171,318.4819,39,1,0.51908606,2
583,686994,245.68457,133.04372,29,31,0.9197317,0
584,657255,352.99295,162.8905,35,5,0.9999969,0
585,640208,106.49736,238.72629,26,1,0.9999993,0
586,640208,110.430336,237.5579,26,1,0.99995196,0
587,634004,281.94104,254.77121,5,31,0.99994373,0
588,640208,236.95941,292.78912,4,31,1.0,0
589,421454,264.04547,181.6562,12,31,0.9999956,0
590,688404,342.12393,158.87637,26,31,0.99967086,3
591,688404,340.49255,158.56973,26,5,0.9992329,3
592,388757,358.49942,249.61809,49,1,0.99903524,0
593,683084,138.73282,230.77687,38,1,0.98171806,0
594,640208,109.23218,245.47977,27,1,0.9999944,0
595,671826,292.75174,266.3238,41,31,0.9985216,0
596,686994,397.3475,121.883896,22,5,0.99999917,2
597,640474,274.71777,265.5131,34,32,0.9999995,0
598,640474,277.7274,266.0752,34,32,0.99999857,0
599,640208,223.5253,251.6847,48,31,0.9997497,0
600,634004,265.43604,258.17383,38,31,1.0,3
601,657255,113.777985,231.2546,40,1,0.99766916,0
602,657255,115.91191,228.37337,40,1,0.8461275,0
603,639356,219.62663,276.1856,69,31,0.9999993,0
604,639356,220.54152,278.37286,69,32,0.983346,0
605,388757,285.242,279.46356,32,31,0.9598377,3
606,388757,247.86606,200.68924,32,31,0.91471434,3
607,689326,318.97302,338.01398,3,5,0.9821144,0
608,522487,372.53824,285.23477,28,5,0.9999124,2
609,635203,390.18307,322.88965,50,1,0.98147225,0
610,671602,257.88184,256.1916,37,32,0.9988462,4
611,647524,296.54028,244.06879,46,31,0.9999981,3
612,688941,195.82816,303.28796,43,1,0.9992225,0
613,688941,197.43524,300.64478,43,1,0.9674259,0
614,632193,413.36655,233.08974,40,1,0.6858328,0
615,509387,323.72595,364.886,59,5,0.99999845,0
616,683084,326.30853,326.80566,16,5,0.9992397,1
617,683084,325.93396,328.66003,16,1,0.9953674,1
618,675147,218.98407,285.4579,43,1,1.0,0
619,675147,214.47202,286.5534,43,1,0.9999757,0
620,656524,215.46994,281.3182,37,1,0.82733697,0
621,656524,218.85873,277.03397,37,1,0.7625006,0
622,656524,219.78389,284.21048,37,1,0.6606163,0
623,648429,274.30582,241.1682,3,31,0.99999976,0
624,679994,270.74002,225.61987,12,31,0.9998734,0
625,421454,377.15045,321.92377,52,5,0.9997209,0
626,655584,232.5295,164.86496,54,1,0.9999783,0
627,688941,150.9556,125.33849,14,31,0.9999887,3
628,639412,106.12166,291.2898,37,1,0.99943596,0
629,647770,149.18842,215.61841,30,1,0.99512404,0
630,671826,281.66876,254.10269,40,31,0.99999833,3
631,388757,98.20105,154.48445,15,1,0.9999747,1
632,689695,297.7923,246.1702,48,31,1.0,3
633,639412,218.46408,252.72754,57,31,0.99997735,0
634,639412,215.86107,241.89862,57,31,0.814586,0
635,640474,268.46225,265.91254,33,32,0.9676179,0
636,640474,269.23666,263.48276,33,32,0.98176724,0
637,639412,209.05737,311.401,39,5,0.99992204,0
638,635203,210.69101,147.75797,31,5,0.9714352,0
639,521425,106.30794,282.44318,35,5,0.9999186,2
640,671826,155.5954,169.3821,36,1,0.9999144,0
641,671826,156.13432,167.36894,36,1,0.558164,0
642,671602,110.066376,293.39606,23,1,1.0,0
643,647169,289.07312,277.7093,50,31,0.99999845,0
644,657255,203.9336,279.58316,38,32,0.99999857,0
645,640208,218.98167,359.05115,45,1,0.65833473,0
646,647506,164.66364,335.88983,48,5,0.99778384,0
647,639399,90.51408,280.727,34,31,0.99626607,2
648,639399,89.6973,277.68875,34,31,0.9446004,2
649,696651,408.81952,351.44452,23,5,0.9941334,2
650,634004,125.22468,206.79759,20,5,0.9999814,2
651,656524,238.79103,286.1095,25,32,0.8832644,0
652,657255,399.516,215.25244,29,5,0.99999976,2
653,696544,210.69957,301.51834,50,1,0.95135945,0
654,696651,244.78598,282.44373,45,32,1.0,0
655,689326,180.28296,179.71306,27,1,0.98683095,0
656,689326,174.60284,178.20132,27,1,0.9761723,0
657,388757,277.2716,222.05002,41,31,1.0,3
658,388757,272.52945,197.2727,41,31,0.9829033,3
659,388757,266.84772,202.02705,41,31,0.8368581,3
660,696544,203.75948,280.6418,57,5,0.9999701,2
661,639356,118.773705,316.00385,46,5,0.99996233,0
662,639356,352.8158,186.33003,54,5,0.98550767,0
663,647770,255.30072,255.22437,0,31,0.9998398,3
664,686152,218.93721,154.5719,20,5,0.94391614,2
665,680411,206.04797,267.43323,49,1,0.9999988,0
666,696544,149.9,317.06464,8,1,0.99999976,2
667,688941,305.33206,194.98946,37,31,0.9999113,0
668,639356,265.44772,174.96689,35,31,0.9999906,0
669,639356,290.39886,234.25638,35,31,0.99995506,0
670,655679,183.58435,163.23517,19,5,0.99999857,2
671,647506,341.08728,285.36728,55,31,0.6199348,0
672,686152,270.37073,285.99292,6,31,1.0,3
673,639356,309.9262,240.09085,52,31,0.9989127,3
674,639356,309.26807,277.47742,52,31,0.99384886,3
675,639356,307.8556,281.04315,52,31,0.9920589,3
676,686994,149.5037,149.97171,44,1,0.8488468,0
677,689695,100.06695,286.95172,31,1,0.9996785,1
678,689695,135.3006,275.80518,31,1,0.8172178,0
679,689326,190.77621,165.98029,25,1,0.9119118,0
680,647524,106.539276,165.7428,15,1,0.99812394,0
681,655670,284.61734,229.10931,49,31,0.9925404,0
682,655373,249.8049,253.22461,29,32,0.99963605,0
683,629054,196.66592,143.90543,2,32,0.9996501,0
684,388195,282.4481,224.67665,43,31,0.99991655,3
685,647947,197.27573,305.625,43,5,0.9999949,0
686,697011,313.65497,195.78264,40,31,0.99972576,0
687,688404,382.32556,158.88406,16,5,0.99999976,2
688,683084,269.17062,146.78358,25,31,0.9999999,3
689,640474,189.87741,333.93845,13,5,0.7400087,0
690,655670,308.40164,238.48457,7,31,0.7900824,0
691,655670,303.2998,246.24933,7,31,0.63125634,0
692,647506,222.24734,236.75012,40,31,0.9999912,0
693,698478,330.35272,362.2908,44,1,0.9999999,0
694,639412,306.224,267.27103,41,31,0.99999976,3
695,688404,326.043,311.85962,61,1,0.99999905,0
696,688404,326.8285,310.80704,61,1,0.99994946,0
697,655584,434.03305,208.42001,28,5,0.9997191,0
698,421454,250.15808,217.64134,7,31,0.9996917,0
699,421454,272.9438,173.89171,7,31,0.9742079,0
700,421454,247.0984,186.02231,7,31,0.9618472,0
701,421454,249.02472,188.66806,7,31,0.73049355,0
702,639412,408.18802,171.55737,20,5,0.9989503,2
703,648429,121.14377,314.62027,8,5,0.99999976,0
704,648429,118.98182,316.91324,8,1,0.99999714,0
705,683084,338.17484,305.33453,40,1,0.51932275,0
706,665016,130.67796,151.13776,26,5,0.99999845,2
707,688302,314.86728,241.88882,20,31,0.9999963,0
708,688345,161.52031,279.41492,15,5,1.0,0
709,680411,132.19821,127.44978,25,1,0.9999217,1
710,647524,282.22162,218.31055,47,31,1.0,3
711,655679,133.08803,232.46188,50,1,0.99999964,1
712,671826,312.61902,232.57727,27,31,0.9933009,0
713,639412,186.63885,135.81511,26,5,0.9999999,0
714,520069,323.18924,332.31467,18,5,0.5127518,0
715,388757,287.1756,178.48174,55,31,0.7224859,0
716,521425,98.15636,219.9173,26,5,0.9959734,0
717,688941,149.51477,126.853714,15,31,0.99990594,3
718,688404,307.0025,257.7809,33,32,1.0,0
719,648061,345.36578,296.16278,26,1,0.9991033,0
720,648061,348.37854,294.5562,26,1,0.98802537,0
721,688406,123.030556,316.52942,64,5,0.9999951,0
722,688406,229.77252,309.13034,64,1,0.979194,1
723,520069,195.57753,352.63614,50,5,0.9630765,0
724,520069,197.03479,355.02783,50,1,0.8840737,0
725,657255,173.89066,327.1814,55,1,0.99999917,1
726,640208,154.46014,232.14267,25,5,0.782659,0
727,671602,255.174,260.8942,34,32,0.9999491,4
728,629054,137.96603,282.70758,26,5,0.99359447,0
729,634004,285.32397,337.08887,23,31,0.9999994,3
730,634004,125.11096,217.7113,23,5,0.7352574,2
731,647524,341.1068,222.40932,49,1,0.9994369,0
732,522487,276.8531,222.37415,3,31,1.0,3
733,688302,357.38556,324.23193,50,1,0.9999989,0
734,640474,318.0825,352.21338,28,5,0.9024841,0
735,640474,207.1181,242.77878,28,32,0.8509627,0
736,680411,335.5407,314.28424,34,5,0.9228227,0
737,679994,286.49597,272.5871,35,31,0.9999906,3
738,635203,228.4447,265.11804,0,31,0.9884256,0
739,421454,305.02423,250.27206,45,31,0.999998,0
740,421454,308.51257,248.69551,45,31,0.98647356,0
741,689196,365.63373,291.00525,37,1,0.99033326,0
742,542586,205.319,336.23517,16,1,0.99926215,0
743,632193,222.02164,324.41135,52,1,0.99602914,0
744,632193,220.80588,331.43353,52,1,0.98049986,0
745,688302,225.77083,153.06454,47,5,0.9690888,0
746,688302,293.01498,273.597,47,5,0.56198037,0
747,688302,297.86786,276.10455,47,1,0.58098495,0
748,635203,419.2238,332.219,11,5,0.9999989,0
749,656754,382.3163,176.70828,25,5,0.9995838,0
750,671602,219.4989,115.14395,25,5,0.99995697,0
751,696651,252.14307,282.66718,44,32,0.53585976,0
752,407431,356.59003,359.372,24,5,0.99928766,2
753,647524,235.89438,248.55136,51,31,0.9999999,4
754,656422,151.13716,294.72717,38,1,0.9496712,0
755,655584,226.03229,166.20065,55,1,0.9880298,0
756,520069,165.79028,188.00464,27,1,0.9998097,0
757,671602,331.91107,278.86377,51,1,0.97448605,0
758,671602,334.55002,275.48193,51,1,0.69324684,0
759,688404,232.87349,154.22165,25,5,0.9999976,0
760,388195,247.38135,193.70146,40,31,0.9999999,3
761,388195,305.20407,226.66718,40,31,0.99999714,3
762,388757,220.60497,349.44067,30,1,0.9983571,1
763,688345,294.48645,281.32916,30,32,0.998711,0
764,643582,281.9074,302.8901,42,31,0.9999888,0
765,689326,237.02444,307.70236,44,1,0.9999999,0
766,648429,285.9163,246.82576,44,1,0.96760654,0
767,634004,333.28558,377.8253,9,1,0.9947237,0
768,634004,357.21414,374.89316,9,1,0.98913026,0
769,634004,337.28864,374.83878,9,1,0.80688536,0
770,634004,393.11063,361.12073,9,1,0.80088884,0
771,320188,228.67941,293.26593,8,31,0.99999595,3
772,388195,234.83347,227.44203,48,32,1.0,0
773,521425,208.02423,321.7944,52,5,0.99996006,0
774,655679,158.35205,379.18933,40,5,0.99999046,1
775,647169,107.76849,268.7092,27,1,0.8610536,0
776,689196,192.85574,353.75998,46,5,0.99988616,2
777,689326,319.6731,337.30408,5,5,0.99982905,2
778,421454,317.90283,183.53247,20,31,0.99999964,0
779,647524,298.87726,287.07593,35,31,0.9999994,3
780,509387,226.16266,332.12064,61,31,0.99999976,0
781,671826,347.55167,340.58643,9,1,0.99999547,0
782,671826,345.93686,339.01642,9,1,0.9987921,0
783,407431,352.66785,357.1745,22,5,0.9999994,2
784,656435,182.08017,266.70154,55,5,0.99977654,0
785,688345,278.4844,300.71826,49,31,0.6532016,0
786,629054,204.38423,304.16418,38,1,1.0,1
787,632193,296.1596,261.91553,47,31,0.97271097,0
788,639356,231.82999,227.53247,58,31,0.99999964,4
789,688941,301.5056,202.30798,38,31,0.6757147,0
790,320188,241.55675,253.17339,7,31,0.9999994,0
791,680061,412.52686,225.25037,43,1,1.0,0
792,680411,353.93112,323.31067,32,1,0.9999943,2
793,680411,299.28958,324.5052,32,1,0.9749697,2
794,647770,195.25491,327.80768,51,5,0.99999917,0
795,689092,332.42096,373.6138,8,5,0.9999713,0
796,647524,299.26483,237.72449,44,31,0.99999726,3
797,689196,242.80948,297.92865,12,31,0.9999987,3
798,656754,208.55574,170.63007,34,5,0.99997497,2
799,689099,409.83264,163.43974,13,5,0.92908365,0
800,647770,164.71732,332.9912,52,5,0.99999595,0
801,683084,252.12787,189.9771,42,32,0.9999999,4
802,696544,210.57944,298.26437,53,5,0.61912346,0
803,320188,251.58066,247.8017,27,31,0.99999905,0
804,421454,155.1301,179.04633,94,1,1.0,1
805,421454,293.33212,188.21649,94,31,0.9999945,3
806,421454,312.8198,212.43282,94,31,0.9998499,0
807,421454,280.86896,201.59195,94,31,0.9997478,0
808,696341,282.34317,261.10892,55,31,1.0,3
809,696341,156.34119,323.8048,60,5,0.9999999,0
810,639356,179.60901,121.378716,28,5,0.611563,2
811,688404,375.28915,171.12605,21,5,0.9997563,2
812,688941,327.63034,205.60999,22,5,0.9999391,0
813,689326,136.28578,330.0772,46,5,0.8219645,0
814,655670,249.13097,248.50635,23,32,0.99997497,0
815,655679,272.51276,287.15314,46,32,0.9999374,0
816,655679,274.5811,284.46063,46,32,0.9998497,0
817,635203,185.46802,348.09125,3,31,0.9893965,0
818,629054,379.7202,267.0268,28,1,1.0,1
819,510918,325.56927,233.18945,56,5,0.9998429,0
820,688404,211.63521,322.71222,55,1,0.99999976,0
821,688404,209.22652,324.6739,55,1,0.9999945,0
822,696341,279.46317,278.1128,69,32,0.997823,0
823,522487,259.63397,222.71399,9,31,0.99999845,0
824,656754,396.28,275.79962,61,1,0.9996897,0
825,656754,399.33148,273.00687,61,1,0.9928478,0
826,680411,132.77155,126.90839,23,1,0.99999845,1
827,421454,209.46954,240.16481,117,5,0.99981517,0
828,689196,115.5345,343.04877,27,1,0.9999393,0
829,388757,333.18085,218.54543,23,31,0.998696,3
830,647506,315.95566,312.90277,31,31,1.0,0
831,697011,353.60776,217.52142,0,31,0.9994332,0
832,688404,278.3261,267.5334,58,32,0.6970862,0
833,686152,269.81543,270.74188,0,31,0.9999405,3
834,689695,88.92528,157.23634,20,5,0.99999976,2
835,689695,306.54526,328.5066,20,1,0.9999974,1
836,421454,200.87607,231.32373,116,5,1.0,0
837,697011,237.5492,236.61685,49,32,0.9244733,0
838,639399,138.07664,266.9024,35,5,1.0,2
839,655679,258.01245,253.17554,15,32,0.976832,0
840,680061,132.51898,275.8485,51,5,0.9999994,2
841,680061,367.6978,312.70544,51,5,0.99889034,2
842,655670,187.60312,133.11217,21,5,0.99999976,2
843,648429,225.80318,231.17943,34,32,0.9999726,1
844,648429,225.24733,232.38452,34,1,0.55120146,1
845,640208,203.04634,188.09915,28,5,0.99975413,0
846,640208,290.58182,280.611,13,5,0.9999995,0
847,689196,189.55484,359.23,10,5,0.99999833,0
848,521425,273.1448,202.1267,59,32,0.9886764,0
849,320188,270.77356,316.3941,13,31,0.9999541,0
850,320188,213.84418,340.98438,13,1,0.5245904,0
851,671602,235.03906,144.99088,26,31,0.99715996,0
852,388757,269.31866,277.59863,4,31,1.0,3
853,631252,185.98587,303.8636,59,5,0.995808,0
854,647506,225.52559,235.85419,36,31,0.9999999,3
855,631252,205.68112,307.47415,54,5,0.9096383,0
856,689326,424.98535,217.52988,16,5,0.9999651,2
857,655679,466.94403,263.64212,21,1,0.99378645,1
858,655679,198.80154,163.25275,21,5,0.93285906,0
859,631673,337.74487,281.9034,45,5,0.99976856,0
860,655626,341.22473,370.19952,47,1,0.99999416,0
861,655626,341.7827,370.79852,47,5,0.9999999,0
862,656086,169.75824,193.05286,37,1,0.99999905,0
863,648429,210.01724,233.58441,56,5,0.998092,0
864,648429,212.1315,233.20877,56,1,0.9005181,0
865,632193,324.5321,131.9711,27,5,0.99999976,0
866,688941,340.45145,242.07593,69,32,0.58177704,0
867,655626,395.69287,248.42854,11,5,0.9789988,0
868,640208,334.51886,202.90698,9,5,0.999977,0
869,675147,355.193,244.41068,46,1,0.8841771,0
870,675147,357.33188,241.16725,46,1,0.5066378,0
871,680411,305.167,275.96484,58,31,0.9999298,0
872,680411,306.0165,269.77927,58,31,0.9965982,0
873,680411,243.17291,205.64062,37,32,0.9999999,0
874,421454,230.49272,218.88945,60,32,0.8310115,0
875,686994,211.39351,289.56168,56,1,0.999483,0
876,686994,209.05988,293.27954,56,1,0.998131,0
877,655446,285.30823,299.44705,32,31,0.99998915,0
878,655446,254.6351,235.51746,32,31,0.99183756,3
879,671826,188.07056,343.87195,16,1,0.9976343,0
880,640208,266.66354,271.4121,51,31,0.94236994,0
881,504463,387.50092,317.4831,88,5,0.998073,0
882,504463,231.78497,257.84277,115,31,0.9982823,0
883,688404,313.8418,332.7038,56,1,0.9986077,0
884,688404,276.79022,269.57495,56,1,0.99809176,0
885,688404,281.5877,272.2367,56,1,0.73648965,0
886,655373,185.76735,334.7766,9,1,0.9977186,0
887,655373,189.39221,333.8382,9,1,0.6323244,0
888,648061,299.9121,265.82596,56,1,0.8714699,0
889,688404,321.21655,224.60838,23,5,0.99326926,0
890,655670,290.09863,233.9231,17,5,0.84826595,0
891,696651,420.51044,333.6577,13,5,0.9999995,2
892,688941,284.32025,245.69789,56,5,0.6425924,0
893,675147,119.95676,137.58209,23,5,0.9999999,2
894,647770,108.144196,189.4694,35,1,0.99999297,0
895,656435,322.6394,368.60144,16,1,0.99981505,0
896,656435,274.9678,274.65497,16,32,0.9794556,0
897,634004,290.66113,333.22812,22,31,0.99985456,3
898,634004,361.8562,197.16794,22,5,0.9472013,2
899,697011,435.27502,276.7643,17,1,0.99973005,0
900,647524,284.552,234.95322,48,31,0.99999976,3
901,656086,185.82532,327.69745,14,5,0.99999976,2
902,656086,230.03793,142.78558,14,5,0.993729,2
903,698478,330.69635,371.45483,5,1,0.99980706,1
904,698478,327.88943,373.1772,5,1,0.99979144,1
905,635203,212.35368,345.24597,52,1,0.9999733,0
906,635203,211.37439,343.5551,52,1,0.99870944,0
907,688941,129.9586,295.09067,55,5,0.99991083,0
908,664353,349.82678,267.77725,33,1,0.9988508,0
909,647169,96.67121,225.91652,34,1,0.96015024,0
910,689326,430.0026,194.14305,11,5,0.9677201,2
911,656435,306.94574,283.7944,28,32,0.98819715,0
912,656435,295.19794,249.38535,28,31,0.96368563,0
913,688345,273.49847,153.33662,40,5,0.72837174,0
914,639399,171.8404,347.0527,43,1,1.0,1
915,421454,98.31978,170.15927,41,1,0.9999659,0
916,421454,221.69994,242.42996,81,5,0.9828956,0
917,680411,133.37436,127.6059,24,1,0.9997433,1
918,657255,400.04108,210.12265,28,5,0.99998987,2
919,697011,203.89748,112.59465,26,5,0.99942017,0
920,388757,110.02383,387.45563,12,1,0.9999964,1
921,657255,207.32513,157.79407,27,5,0.9999846,2
922,521425,265.03772,168.26184,41,31,0.99999964,3
923,521425,311.052,215.92632,41,31,0.95954376,3
924,421454,122.77748,249.19983,88,1,0.9995522,0
925,688404,213.38278,326.26868,54,5,0.999974,0
926,655679,413.90137,256.5038,47,1,0.99395084,0
927,655679,247.64545,267.7059,47,32,0.7290055,0
928,675147,430.7716,301.9779,14,1,0.99999976,1
929,655584,330.65405,293.112,75,1,0.8416714,0
930,689196,209.70517,353.8507,28,5,0.99997807,0
931,689196,281.32425,323.52737,28,31,0.7699367,0
932,656422,389.9234,266.77243,37,1,0.99775225,0
933,656422,394.07306,267.29138,37,1,0.8275615,0
934,407431,301.8449,266.31354,35,32,0.999863,0
935,639399,74.778946,218.2092,19,5,0.9999887,2
936,657255,203.68988,292.99872,59,5,0.99997866,0
937,657255,199.92603,291.3372,59,5,0.9994974,0
938,640474,274.87424,267.3127,5,31,0.93017155,0
939,647770,101.603226,233.69354,28,5,0.8072702,0
940,634004,132.32164,338.35986,36,1,0.99998736,2
941,421454,210.68399,299.2195,61,1,0.69538176,0
942,640474,154.53064,370.85782,11,5,0.9970053,0
943,640474,155.0309,372.1297,11,1,0.9891788,0
944,656086,186.06409,325.6051,8,5,1.0,2
945,656754,256.8697,292.17828,56,32,0.99999976,4
946,689196,113.76383,211.3456,32,1,0.9997323,0
947,320188,252.15234,268.87134,6,31,0.9999033,3
948,320188,252.14587,267.13525,6,32,0.9999995,3
949,648061,193.04245,284.35794,59,5,0.99428916,2
950,648061,192.56601,285.03003,59,1,0.99870074,2
951,696544,258.24454,217.32907,46,31,0.99994457,0
952,696544,260.0082,216.09016,46,31,0.98691064,0
953,689099,296.58472,288.62796,46,5,0.6965897,0
954,689099,294.96555,287.40118,46,31,0.50252306,0
955,648061,194.49165,283.23923,60,5,0.99993885,0
956,521425,194.23898,318.52094,10,5,0.99609995,0
957,656448,199.57837,287.97037,64,5,0.93502307,0
958,680061,193.64508,165.87132,21,5,0.6913538,0
959,688406,328.34915,280.36462,65,1,0.6533827,0
960,680061,167.32036,289.5926,54,5,0.83964753,2
961,655626,299.40546,360.5936,45,1,0.99999654,0
962,686152,208.36984,163.27576,39,5,0.9969447,2
963,657255,213.9884,167.97437,26,5,0.9999999,2
964,671602,215.46191,275.4718,58,5,0.9999106,0
965,656435,361.7375,236.67032,38,1,0.996283,1
966,656435,120.98131,336.7552,38,5,0.58157945,0
967,655626,151.91266,246.56445,31,1,0.99991775,1
968,656754,210.7352,171.978,35,5,1.0,2
969,631252,103.99273,325.45007,22,1,0.99904877,0
970,631252,101.50314,324.35522,22,1,0.99417347,0
971,632193,338.4864,326.1264,59,5,0.9999826,0
972,688404,319.41696,234.48686,27,31,0.99974245,3
973,671602,215.44258,288.15845,57,5,0.98469007,0
974,639356,264.1186,254.14781,8,31,0.9998815,3
975,639356,269.9549,252.4224,8,31,0.9997181,3
976,639356,281.6006,245.21892,8,31,0.87847024,3
977,521425,338.93866,214.97281,5,31,0.99999404,0
978,520069,261.4443,121.39699,66,1,0.9975138,0
979,631252,125.479805,335.75586,27,5,0.99999833,0
980,655679,360.73184,212.66466,36,1,0.9706778,0
981,655679,361.2754,217.22449,36,1,0.94618666,0
982,655679,362.02353,220.37004,36,1,0.9424877,0
983,509387,219.91714,331.38742,62,31,0.84884197,0
984,639356,262.38647,256.3668,9,31,0.9782623,0
985,639356,278.92526,237.15092,9,31,0.9128214,3
986,697011,346.5692,212.2529,34,31,0.9999994,0
987,388757,265.94437,274.5196,2,31,0.99999976,3
988,656524,192.88219,359.1532,29,5,0.98036605,0
989,656524,190.28026,356.41382,29,5,0.9698673,0
990,656435,336.52936,250.59091,10,5,0.9999957,0
991,631673,289.78867,254.90393,42,31,1.0,3
992,509387,198.21869,165.6508,29,5,0.9999999,2
993,509387,300.0362,370.89978,52,5,0.9999969,0
994,639412,151.95303,150.4277,36,5,0.9997578,0
995,542586,382.84375,259.86023,21,1,0.9997217,0
996,521425,437.83054,169.33817,23,5,0.77616966,0
997,675147,136.49655,144.75201,27,5,0.99999964,2
998,664353,379.32162,307.3385,30,1,0.5669413,0
999,635203,340.61655,234.71805,21,5,0.93203753,0
1000,388195,245.33832,193.51108,39,31,0.9999995,3
1001,388195,304.86594,225.39392,39,31,0.9999802,3
1002,388195,298.9404,227.25072,39,31,0.98812205,3
1003,647524,157.8305,137.83823,21,5,0.90613985,0
1004,510918,288.74207,206.46342,45,31,0.9668109,0
1005,675147,273.07175,214.78903,32,31,0.99999845,3
1006,657255,401.60382,213.68549,30,5,0.99998987,2
1007,689114,310.22662,362.47464,7,1,0.9954405,0
1008,689092,402.1626,302.45654,24,1,0.99949276,0
1009,696651,429.94626,238.04965,25,1,0.9999305,0
1010,655446,369.21533,330.7255,31,1,0.9716448,0
1011,696683,189.95787,136.26291,21,5,0.654157,2
1012,510918,276.9817,237.40851,13,31,0.9999989,0
1013,510918,180.62613,337.8249,13,1,0.7715914,0
1014,421454,347.03345,204.12207,107,1,0.99994445,0
1015,421454,347.34125,202.15166,107,32,0.88828415,0
1016,688941,119.24487,182.00461,20,1,0.99861693,0
1017,504463,249.52945,267.26678,6,31,0.99999964,0
1018,320188,172.28065,268.37988,21,32,0.986145,0
1019,320188,172.7273,268.05347,21,31,0.9984401,0
1020,407431,306.4577,289.36237,20,32,1.0,4
1021,407431,346.39667,361.7049,20,5,0.9999999,2
1022,647506,397.417,183.80153,19,5,0.9999584,0
1023,655626,373.33472,250.6481,12,5,0.89140445,0
1024,680061,209.42197,153.90993,23,5,0.9999871,0
1025,680411,345.81763,268.34015,48,1,0.99884355,0
1026,680411,135.56116,122.473495,30,1,0.99999905,1
1027,521425,313.12036,248.67538,42,31,1.0,3
1028,657255,324.67535,358.43832,39,1,0.5271255,0
1029,655373,342.95953,224.50429,22,31,0.99677485,0
1030,679994,142.1489,369.52292,20,5,0.9770458,0
1031,689099,384.82983,192.41019,32,1,0.97922575,0
1032,657255,195.01651,280.2493,52,1,0.9956358,0
1033,683084,286.68347,305.60352,34,31,0.9999944,0
1034,683084,244.35333,203.76343,34,32,0.83157575,0
1035,671826,218.07965,247.28769,38,32,0.9946089,0
1036,521425,232.3312,270.0879,46,5,0.6172572,0
1037,679994,112.49339,232.09605,33,1,0.9999896,0
1038,421454,260.21347,176.92957,10,31,0.9999987,0
